Question,Option A,Option B,Option C,Option D,Option E,Answer,Explanation
Host-attached storage is primarily accessed through which type of interface?,Remote Procedure Call (RPC) interfaces,Network protocols like TCP/IP,Local I/O ports,Application Programming Interfaces (APIs),Wireless connections,C,Host-attached storage is defined as being 'accessed through local I/O ports (most common: SATA)'.
What is the most common local I/O port used for host-attached storage?,PCIe,USB,FireWire,SATA,Thunderbolt,D,The text specifies that SATA is the 'most common' local I/O port for host-attached storage.
"For high-end workstations and servers requiring more or shared storage, what kind of I/O architecture is typically used?",Standard SATA ports,Simple USB connections,Sophisticated I/O architectures,Basic FireWire links,Only individual storage devices,C,"The text states that 'High-end workstations/servers: need more/shared storage, use sophisticated I/O architectures'."
Which of the following best describes Fibre Channel (FC)?,A network protocol for file sharing over LANs,A wireless communication standard for portable devices,A high-speed serial architecture used with optical fiber or copper cable,A software interface for accessing cloud storage,A method for directly attaching a single hard drive to a computer,C,Fibre Channel (FC) is described as a 'high-speed serial architecture (optical fiber or copper cable)' and as a 'Storage I/O bus used in data centers to connect computers to storage arrays'.
Which of the following is NOT a benefit of Fibre Channel (FC) as described in the text?,Large address space,Switched communication,Ability to attach multiple hosts/storage devices to a fabric,Simplified setup for individual users,Flexibility in I/O communication,D,"The text lists 'large address space, switched communication, multiple hosts/storage devices attach to fabric (flexibility in I/O communication)' as benefits of FC. Simplified setup for individual users is not mentioned."
Which of these devices is listed as suitable for host-attached storage?,Network-attached storage (NAS) units,Remote data center storage,Cloud-based object storage,Storage-area networks (SANs),Internet-connected servers,D,"The text explicitly states 'Wide variety of devices suitable for host-attached storage: HDDs, NVM devices, CD/DVD/Blu-ray/tape drives, storage-area networks (SANs)'."
How are I/O commands typically directed for host-attached storage?,Via remote procedure calls (RPCs) to a network share,As API calls to a cloud service endpoint,As reads/writes of logical data blocks to specifically identified storage units,Through file system protocols like NFS or CIFS,Using high-level network packets over the Internet,C,The text explains: 'I/O commands for host-attached storage: reads/writes of logical data blocks directed to specifically identified storage units (bus ID or target logical unit)'.
What is the primary characteristic of Network-Attached Storage (NAS)?,It is accessed through local I/O ports.,It provides access to storage across a network.,It is exclusively accessed via API calls over the Internet.,It only supports block-level storage access.,It requires Fibre Channel connectivity.,B,Network-attached storage (NAS) is defined as providing 'access to storage across a network'.
Clients typically access NAS devices using which type of interface?,Local SCSI commands,Direct memory access (DMA),Remote-procedure-call (RPC) interfaces,Proprietary vendor-specific hardware interfaces,Optical fiber cables only,C,The text states: 'Clients access NAS via remote-procedure-call (RPC) interface'.
"Which two common RPC interfaces are mentioned for accessing NAS, specifically for UNIX/Linux and Windows systems, respectively?",FTP and HTTP,SMB and AFP,NFS and CIFS,SSH and Telnet,iSCSI and Fibre Channel,C,"The text specifies: 'NFS (UNIX/Linux), CIFS (Windows)' as RPC interfaces for NAS."
